INVOICE_ID,NUM_PAGO,FECHA_PAGO,FECHA_APLICACION,BANCO_CUENTA,IMPORTE_PAGO,ADELANTO_APLICADO,MONEDA_PAGO,TC_PAGO
1794494,42546,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5060.47,0,MXN,
1794495,42546,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5060.47,0,MXN,
1794475,42546,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2530.24,0,MXN,
1769668,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1602.72,0,MXN,
1769667,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2412.8,0,MXN,
1769609,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3248,0,MXN,
1769678,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4889.92,0,MXN,
1769615,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3057.6,0,MXN,
1769679,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4889.92,0,MXN,
1769621,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2444.96,0,MXN,
1769683,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5817.28,0,MXN,
1769623,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",7334.88,0,MXN,
1769624,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5817.28,0,MXN,
1769625,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",6115.2,0,MXN,
1769684,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1769626,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1602.72,0,MXN,
1769627,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3057.6,0,MXN,
1769628,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2444.96,0,MXN,
1769629,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1602.72,0,MXN,
1769630,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1769631,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1769685,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1602.72,0,MXN,
1769686,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4808.16,0,MXN,
1769632,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1015,0,MXN,
1770502,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1780.8,0,MXN,
1770389,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1780.8,0,MXN,
1770390,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1780.8,0,MXN,
1770388,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1602.72,0,MXN,
1770501,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1602.72,0,MXN,
1770500,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1602.72,0,MXN,
1769704,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4989.6,0,MXN,
1770505,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1770393,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1770496,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1770498,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4233.6,0,MXN,
1768397,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4233.6,0,MXN,
1769593,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4233.6,0,MXN,
1768467,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",10304,0,MXN,
1768468,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",14840,0,MXN,
1774552,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",8272.32,0,MXN,
1769594,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3057.6,0,MXN,
1769660,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",9172.8,0,MXN,
1769599,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4036.8,0,MXN,
1769666,42550,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1624,0,MXN,
1775071,42554,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4136.16,0,MXN,
300000038124441,42562,2025-07-01,2025-07-01,"ESGARI BANORTE 20815",58000,0,MXN,
300000037449664,42565,2025-07-03,2025-07-03,"ESGARI BANORTE 20815",300000,0,MXN,
1782112,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5712,0,MXN,
1778395,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2800,0,MXN,
1778383,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",29120,0,MXN,
1778413,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5712,0,MXN,
1782466,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4480,0,MXN,
1778414,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5600,0,MXN,
1782465,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3920,0,MXN,
1778416,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5040,0,MXN,
1778384,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5712,0,MXN,
1782107,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5040,0,MXN,
1782113,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",35840,0,MXN,
1782467,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1960,0,MXN,
1780614,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1960,0,MXN,
1782114,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3920,0,MXN,
1782108,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3920,0,MXN,
1782109,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5040,0,MXN,
1782111,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5712,0,MXN,
1782115,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5712,0,MXN,
1782110,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",8568,0,MXN,
1782116,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5040,0,MXN,
1781641,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3920,0,MXN,
1781640,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5712,0,MXN,
1781738,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3920,0,MXN,
1781645,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5040,0,MXN,
1781777,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1960,0,MXN,
1781739,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5040,0,MXN,
1781643,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",6160,0,MXN,
1781642,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3920,0,MXN,
1781644,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5040,0,MXN,
1781740,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5040,0,MXN,
1781650,42572,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5600,0,MXN,
300000037055839,42576,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",15660,0,MXN,
300000037055834,42576,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",15660,0,MXN,
300000037055829,42576,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",15660,0,MXN,
300000037055824,42576,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",15660,0,MXN,
300000037055819,42576,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",15660,0,MXN,
300000037055791,42576,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",15660,0,MXN,
300000037055786,42576,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",15660,0,MXN,
300000037055781,42576,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",15660,0,MXN,
300000037055776,42576,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",15660,0,MXN,
300000037055771,42576,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",15660,0,MXN,
300000037055766,42576,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",15660,0,MXN,
300000037055754,42576,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",17400,0,MXN,
1765271,42583,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",603.2,0,MXN,
1765316,42583,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",603.2,0,MXN,
1765267,42583,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1765312,42583,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1765313,42583,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1765268,42583,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1765269,42583,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1765274,42583,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",603.2,0,MXN,
1765275,42583,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1809.6,0,MXN,
1799346,42590,2025-07-02,2025-07-02,"ESGARI BANORTE 20815",6960,0,MXN,
1799341,42596,2025-07-02,2025-07-02,"ESGARI BANORTE 20815",6960,0,MXN,
1799339,42597,2025-07-02,2025-07-02,"ESGARI BANORTE 20815",6960,0,MXN,
1796686,42602,2025-07-08,2025-07-08,"ESGARI BANORTE 20815",3499.96,0,MXN,
1768473,42502,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2116.8,0,MXN,
1768490,42502,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2116.8,0,MXN,
1768474,42502,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2116.8,0,MXN,
1768491,42502,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2116.8,0,MXN,
1771284,42502,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2116.8,0,MXN,
1771285,42502,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2116.8,0,MXN,
1771286,42502,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2116.8,0,MXN,
1771247,42502,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2116.8,0,MXN,
1771287,42502,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2116.8,0,MXN,
1775007,42503,2025-07-03,2025-07-03,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1782401,42503,2025-07-03,2025-07-03,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1794381,42503,2025-07-03,2025-07-03,"FORWARDING BANORTE 0371",3628.8,0,MXN,
1783487,42503,2025-07-03,2025-07-03,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1793330,42503,2025-07-03,2025-07-03,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1793327,42503,2025-07-03,2025-07-03,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1793458,42503,2025-07-03,2025-07-03,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1793704,42503,2025-07-03,2025-07-03,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1793618,42503,2025-07-03,2025-07-03,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1793705,42503,2025-07-03,2025-07-03,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1795502,42503,2025-07-03,2025-07-03,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1797607,42503,2025-07-03,2025-07-03,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1765374,42503,2025-07-03,2025-07-03,"FORWARDING BANORTE 0371",3628.8,0,MXN,
1770611,42503,2025-07-03,2025-07-03,"FORWARDING BANORTE 0371",17543.84,0,MXN,
1763645,42505,2025-07-04,2025-07-04,"Capital X",822.08,0,MXN,
1772424,42505,2025-07-04,2025-07-04,"Capital X",-822.08,0,MXN,
1766387,42508,2025-07-04,2025-07-04,"Capital X",1385.04,0,MXN,
1766388,42508,2025-07-04,2025-07-04,"Capital X",12003.68,0,MXN,
1768318,42508,2025-07-04,2025-07-04,"Capital X",12927.04,0,MXN,
1768319,42508,2025-07-04,2025-07-04,"Capital X",4155.12,0,MXN,
1768331,42508,2025-07-04,2025-07-04,"Capital X",6463.52,0,MXN,
1768320,42508,2025-07-04,2025-07-04,"Capital X",4155.12,0,MXN,
1768332,42508,2025-07-04,2025-07-04,"Capital X",4155.12,0,MXN,
1768333,42508,2025-07-04,2025-07-04,"Capital X",10618.64,0,MXN,
1768334,42508,2025-07-04,2025-07-04,"Capital X",2557.8,0,MXN,
1768321,42508,2025-07-04,2025-07-04,"Capital X",2557.8,0,MXN,
1768335,42508,2025-07-04,2025-07-04,"Capital X",2557.8,0,MXN,
1766385,42508,2025-07-04,2025-07-04,"Capital X",1814.4,0,MXN,
1766381,42508,2025-07-04,2025-07-04,"Capital X",1814.4,0,MXN,
1766386,42508,2025-07-04,2025-07-04,"Capital X",3628.8,0,MXN,
1769282,42508,2025-07-04,2025-07-04,"Capital X",4155.12,0,MXN,
1768635,42508,2025-07-04,2025-07-04,"Capital X",-1385.04,0,MXN,
1768638,42508,2025-07-04,2025-07-04,"Capital X",-12003.68,0,MXN,
1768637,42508,2025-07-04,2025-07-04,"Capital X",-12927.04,0,MXN,
1768636,42508,2025-07-04,2025-07-04,"Capital X",-6463.52,0,MXN,
1768642,42508,2025-07-04,2025-07-04,"Capital X",-4155.12,0,MXN,
1768648,42508,2025-07-04,2025-07-04,"Capital X",-4155.12,0,MXN,
1768647,42508,2025-07-04,2025-07-04,"Capital X",-4155.12,0,MXN,
1768646,42508,2025-07-04,2025-07-04,"Capital X",-10618.64,0,MXN,
1768643,42508,2025-07-04,2025-07-04,"Capital X",-2557.8,0,MXN,
1768639,42508,2025-07-04,2025-07-04,"Capital X",-2557.8,0,MXN,
1768640,42508,2025-07-04,2025-07-04,"Capital X",-2557.8,0,MXN,
1768644,42508,2025-07-04,2025-07-04,"Capital X",-1814.4,0,MXN,
1768649,42508,2025-07-04,2025-07-04,"Capital X",-1814.4,0,MXN,
1768645,42508,2025-07-04,2025-07-04,"Capital X",-3628.8,0,MXN,
1768641,42508,2025-07-04,2025-07-04,"Capital X",-4155.12,0,MXN,
1765328,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1602.72,0,MXN,
1765314,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3628.8,0,MXN,
1765364,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4233.6,0,MXN,
1765270,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",14773.76,0,MXN,
1765315,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2557.8,0,MXN,
1765365,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",7086.24,0,MXN,
1765366,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4233.6,0,MXN,
1765419,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4233.6,0,MXN,
1765367,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4256,0,MXN,
1765420,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4256,0,MXN,
1765368,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",7086.24,0,MXN,
1765272,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1765421,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",7086.24,0,MXN,
1765369,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4233.6,0,MXN,
1765273,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1766389,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4233.6,0,MXN,
1765329,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1602.72,0,MXN,
1765339,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1602.72,0,MXN,
1765370,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4233.6,0,MXN,
1767308,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4256,0,MXN,
1767309,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",7086.24,0,MXN,
1767310,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2696.96,0,MXN,
1767314,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4233.6,0,MXN,
1767311,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2568.16,0,MXN,
1767315,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4233.6,0,MXN,
1767316,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4233.6,0,MXN,
1769311,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",7086.24,0,MXN,
1769611,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1769379,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4233.6,0,MXN,
1769312,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4233.6,0,MXN,
1769380,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4233.6,0,MXN,
1769313,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1602.72,0,MXN,
1769314,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3628.8,0,MXN,
1767317,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1284.08,0,MXN,
1769381,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4233.6,0,MXN,
1769315,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4256,0,MXN,
1769727,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",17082.16,0,MXN,
1769382,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",7673.4,0,MXN,
1769712,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4825.6,0,MXN,
1769728,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",7086.24,0,MXN,
1769318,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3360,0,MXN,
1769385,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2790.96,0,MXN,
1769386,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5317.44,0,MXN,
1769612,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4256,0,MXN,
1770455,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",7086.24,0,MXN,
1770456,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4233.6,0,MXN,
1768773,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4233.6,0,MXN,
1770558,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4233.6,0,MXN,
1770457,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",7086.24,0,MXN,
1770559,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4233.6,0,MXN,
1772664,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",7714,0,MXN,
1769613,42518,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1777561,42525,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3360,0,MXN,
1777531,42525,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3360,0,MXN,
1777563,42525,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3360,0,MXN,
1777564,42525,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3360,0,MXN,
1777733,42525,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3360,0,MXN,
1781438,42525,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3360,0,MXN,
1781333,42525,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3360,0,MXN,
1781439,42525,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3360,0,MXN,
1781440,42525,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3360,0,MXN,
1781441,42525,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3360,0,MXN,
1781336,42525,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3360,0,MXN,
1781442,42525,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3360,0,MXN,
300000037055896,42526,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",10440,0,MXN,
300000037055891,42526,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",10440,0,MXN,
300000037055882,42526,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",12180,0,MXN,
300000037055876,42526,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",12180,0,MXN,
300000037055871,42526,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",12180,0,MXN,
300000037055865,42526,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",12180,0,MXN,
300000037055860,42526,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",15660,0,MXN,
300000037055855,42526,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1044,0,MXN,
300000037055907,42526,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",8004,0,MXN,
300000037055902,42526,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",10440,0,MXN,
1769407,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1767303,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1769408,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1769409,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1768265,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1136.29,0,MXN,
1768246,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1136.29,0,MXN,
1768271,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1136.29,0,MXN,
1768272,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1136.29,0,MXN,
1768247,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1136.29,0,MXN,
1768273,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1136.29,0,MXN,
1768274,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1136.29,0,MXN,
1769333,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1769410,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1769411,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1770504,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1769388,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2065.5,0,MXN,
1769405,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1136.29,0,MXN,
1769406,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1136.29,0,MXN,
1765387,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1765388,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1767240,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1765442,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1765443,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1767242,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1765444,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1767241,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1765389,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1765445,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1766252,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1763643,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1766253,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1769332,42528,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1769430,42530,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",461.68,0,MXN,
1789541,42531,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5488,0,MXN,
1789602,42531,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5488,0,MXN,
1789604,42531,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5488,0,MXN,
1793489,42531,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5488,0,MXN,
1793490,42531,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5488,0,MXN,
1793493,42531,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5488,0,MXN,
1793895,42531,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5488,0,MXN,
1793350,42531,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5488,0,MXN,
1776457,42532,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5376,0,MXN,
1776414,42532,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5376,0,MXN,
1776458,42532,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5376,0,MXN,
1776459,42532,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5376,0,MXN,
1776416,42532,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5376,0,MXN,
1776417,42532,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",5376,0,MXN,
1777914,42535,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",35721.5,0,MXN,
1778394,42537,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1848,0,MXN,
1777529,42537,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",13440,0,MXN,
1777556,42537,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",13440,0,MXN,
1777530,42537,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",13440,0,MXN,
1777559,42537,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",13440,0,MXN,
1782585,42537,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",1848,0,MXN,
1782525,42537,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3617.6,0,MXN,
1782586,42537,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",3057.6,0,MXN,
1782526,42537,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",2318.4,0,MXN,
1782587,42537,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4636.8,0,MXN,
1782588,42537,2025-07-04,2025-07-04,"FORWARDING BANORTE 0371",4636.8,0,MXN,
1770424,42657,2025-07-11,2025-07-11,"Capital X",2908.64,0,MXN,
1770534,42657,2025-07-11,2025-07-11,"Capital X",2908.64,0,MXN,
1770426,42657,2025-07-11,2025-07-11,"Capital X",2908.64,0,MXN,
