INVOICE_ID,TAX_RATE,TAX_AMT,TIPO_LINEA,CODIGO_IMPUESTO
1850980,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1849210,4,-41.04,AWT,"FOR RET IVA FLETES"
1849201,4,-203.04,AWT,"FOR RET IVA FLETES"
1849181,4,-57.24,AWT,"FOR RET IVA FLETES"
1849226,4,-103.88,AWT,"FOR RET IVA FLETES"
1849226,1.249904,-32.46,AWT,"FOR RET ISR 1.25%"
1849249,4,-103.88,AWT,"FOR RET IVA FLETES"
1849249,1.249904,-32.46,AWT,"FOR RET ISR 1.25%"
1849194,4,-129.6,AWT,"FOR RET IVA FLETES"
1835364,16,2801.92,TAX,"AP IVA ACRED"
1835365,16,1440,TAX,"AP IVA ACRED"
1835366,16,1040,TAX,"AP IVA ACRED"
1835367,16,720,TAX,"AP IVA ACRED"
1835368,16,400,TAX,"AP IVA ACRED"
1835369,16,3200,TAX,"AP IVA ACRED"
1849195,4,-129.6,AWT,"FOR RET IVA FLETES"
1849357,4,-129.6,AWT,"FOR RET IVA FLETES"
1849331,4,-129.6,AWT,"FOR RET IVA FLETES"
300000039191133,16,3161.85,TAX,"AP IVA ACRED"
1848259,4,-129.6,AWT,"FOR RET IVA FLETES"
1848258,4,-147.72,AWT,"FOR RET IVA FLETES"
1848257,4,-92.88,AWT,"FOR RET IVA FLETES"
1849079,4,-57.24,AWT,"FOR RET IVA FLETES"
1849079,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1849080,4,-92.88,AWT,"FOR RET IVA FLETES"
1849080,1.250215,-29.03,AWT,"FOR RET ISR 1.25%"
1848167,16,352.8,TAX,"AP IVA ACRED"
1848168,16,352.8,TAX,"AP IVA ACRED"
1848169,16,352.8,TAX,"AP IVA ACRED"
1848170,16,3247.68,TAX,"AP IVA ACRED"
1848171,16,509.44,TAX,"AP IVA ACRED"
1848172,16,509.44,TAX,"AP IVA ACRED"
1848173,16,127.36,TAX,"AP IVA ACRED"
1849327,4,-172,AWT,"FOR RET IVA FLETES"
1849345,1.250125,-50.13,AWT,"FOR RET ISR 1.25%"
1849368,4,-120,AWT,"FOR RET IVA FLETES"
1849362,4,-92.88,AWT,"FOR RET IVA FLETES"
1848256,4,-29.36,AWT,"FOR RET IVA FLETES"
1849074,4,-57.24,AWT,"FOR RET IVA FLETES"
1849074,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1849075,4,-57.24,AWT,"FOR RET IVA FLETES"
1849075,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1851996,4,-324,AWT,"FOR RET IVA FLETES"
1851019,4,-152,AWT,"FOR RET IVA FLETES"
1852027,4,-129.6,AWT,"FOR RET IVA FLETES"
1841175,4,-120,AWT,"FOR RET IVA FLETES"
1841148,4,-120,AWT,"FOR RET IVA FLETES"
1841156,4,-103.88,AWT,"FOR RET IVA FLETES"
1841156,1.249904,-32.46,AWT,"FOR RET ISR 1.25%"
1841192,4,-103.88,AWT,"FOR RET IVA FLETES"
1841192,1.249904,-32.46,AWT,"FOR RET ISR 1.25%"
1841153,4,-103.88,AWT,"FOR RET IVA FLETES"
1841153,1.249904,-32.46,AWT,"FOR RET ISR 1.25%"
1841166,4,-264.24,AWT,"FOR RET IVA FLETES"
1841165,4,-92.88,AWT,"FOR RET IVA FLETES"
1841133,4,-103.88,AWT,"FOR RET IVA FLETES"
1841121,4,-147.72,AWT,"FOR RET IVA FLETES"
1850967,4,-57.24,AWT,"FOR RET IVA FLETES"
1849097,4,-147.72,AWT,"FOR RET IVA FLETES"
1849098,4,-151.2,AWT,"FOR RET IVA FLETES"
1849093,4,-41.04,AWT,"FOR RET IVA FLETES"
1849115,4,-57.24,AWT,"FOR RET IVA FLETES"
1849094,4,-41.04,AWT,"FOR RET IVA FLETES"
1849109,4,-109.2,AWT,"FOR RET IVA FLETES"
1849111,4,-109.2,AWT,"FOR RET IVA FLETES"
1849134,4,-109.2,AWT,"FOR RET IVA FLETES"
1849081,4,-57.24,AWT,"FOR RET IVA FLETES"
1849081,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1837116,16,768,TAX,"AP IVA ACRED"
1837117,16,768,TAX,"AP IVA ACRED"
1837118,16,768,TAX,"AP IVA ACRED"
1837119,16,768,TAX,"AP IVA ACRED"
1837120,16,164.16,TAX,"AP IVA ACRED"
1837121,16,1296,TAX,"AP IVA ACRED"
1837122,16,117.44,TAX,"AP IVA ACRED"
1837212,16,318.4,TAX,"AP IVA ACRED"
1837213,16,436.8,TAX,"AP IVA ACRED"
1837214,16,590.88,TAX,"AP IVA ACRED"
1837215,16,496,TAX,"AP IVA ACRED"
1837216,16,371.52,TAX,"AP IVA ACRED"
1841277,16,415.52,TAX,"AP IVA ACRED"
1841368,16,415.52,TAX,"AP IVA ACRED"
1841369,16,509.76,TAX,"AP IVA ACRED"
1841370,16,2141.76,TAX,"AP IVA ACRED"
1841371,16,249.6,TAX,"AP IVA ACRED"
1841372,16,415.52,TAX,"AP IVA ACRED"
1841489,16,518.4,TAX,"AP IVA ACRED"
1841490,16,518.4,TAX,"AP IVA ACRED"
1841491,16,352.8,TAX,"AP IVA ACRED"
1841492,16,191.04,TAX,"AP IVA ACRED"
1841493,16,518.4,TAX,"AP IVA ACRED"
1841494,16,518.4,TAX,"AP IVA ACRED"
300000039079722,16,483.67,TAX,"AP IVA ACRED"
1847246,4,-92.88,AWT,"FOR RET IVA FLETES"
1847131,4,-87.32,AWT,"FOR RET IVA FLETES"
1847198,4,0,AWT,"FOR RET IVA FLETES"
1847156,4,-54,AWT,"FOR RET IVA FLETES"
1847156,1.25037,-16.88,AWT,"FOR RET ISR 1.25%"
1847189,1.250049,-127.63,AWT,"FOR RET ISR 1.25%"
1847259,4,-92.88,AWT,"FOR RET IVA FLETES"
1847262,4,-245.08,AWT,"FOR RET IVA FLETES"
1847260,4,-147.72,AWT,"FOR RET IVA FLETES"
1847254,4,-245.08,AWT,"FOR RET IVA FLETES"
1847251,4,-253.08,AWT,"FOR RET IVA FLETES"
1849108,16,1215.04,TAX,"AP IVA ACRED"
1849109,16,436.8,TAX,"AP IVA ACRED"
1849110,16,436.8,TAX,"AP IVA ACRED"
1849111,16,436.8,TAX,"AP IVA ACRED"
1849112,16,436.8,TAX,"AP IVA ACRED"
1849113,16,28,TAX,"AP IVA ACRED"
1849271,16,371.52,TAX,"AP IVA ACRED"
1849272,16,371.52,TAX,"AP IVA ACRED"
1849273,16,371.52,TAX,"AP IVA ACRED"
1849274,16,371.52,TAX,"AP IVA ACRED"
1849275,16,371.52,TAX,"AP IVA ACRED"
1849276,16,83.2,TAX,"AP IVA ACRED"
1841232,0,0,TAX,"AP EXENTO"
1841233,0,0,TAX,"AP EXENTO"
1841234,0,0,TAX,"AP EXENTO"
1841235,0,0,TAX,"AP EXENTO"
1841236,0,0,TAX,"AP EXENTO"
1841237,0,0,TAX,"AP EXENTO"
1849244,4,-188,AWT,"FOR RET IVA FLETES"
1849219,4,-124,AWT,"FOR RET IVA FLETES"
1849347,16,302.4,TAX,"AP IVA ACRED"
1849348,16,302.4,TAX,"AP IVA ACRED"
1849349,16,164.16,TAX,"AP IVA ACRED"
1849350,16,124.8,TAX,"AP IVA ACRED"
1835370,16,768,TAX,"AP IVA ACRED"
1835371,16,720,TAX,"AP IVA ACRED"
1835372,16,560,TAX,"AP IVA ACRED"
1835373,16,1040,TAX,"AP IVA ACRED"
1835374,16,720,TAX,"AP IVA ACRED"
1835375,16,228.96,TAX,"AP IVA ACRED"
1852017,4,-103.88,AWT,"FOR RET IVA FLETES"
1852021,4,-109.2,AWT,"FOR RET IVA FLETES"
1851987,4,-109.2,AWT,"FOR RET IVA FLETES"
1851988,4,-103.88,AWT,"FOR RET IVA FLETES"
1852022,4,-103.88,AWT,"FOR RET IVA FLETES"
1852003,4,-103.88,AWT,"FOR RET IVA FLETES"
1851970,4,-103.88,AWT,"FOR RET IVA FLETES"
1851031,4,-103.88,AWT,"FOR RET IVA FLETES"
1852001,4,-103.88,AWT,"FOR RET IVA FLETES"
1851969,4,-103.88,AWT,"FOR RET IVA FLETES"
1852000,4,-103.88,AWT,"FOR RET IVA FLETES"
1848174,16,191.04,TAX,"AP IVA ACRED"
1848175,16,509.44,TAX,"AP IVA ACRED"
1848176,16,254.72,TAX,"AP IVA ACRED"
1848177,16,382.08,TAX,"AP IVA ACRED"
1848178,16,980.32,TAX,"AP IVA ACRED"
1848179,16,3024,TAX,"AP IVA ACRED"
1849172,16,84,TAX,"AP IVA ACRED"
1849173,16,112,TAX,"AP IVA ACRED"
1849174,16,604.8,TAX,"AP IVA ACRED"
1849175,16,332.8,TAX,"AP IVA ACRED"
1849176,16,202.4,TAX,"AP IVA ACRED"
1841118,4,-147.72,AWT,"FOR RET IVA FLETES"
1850970,4,-57.24,AWT,"FOR RET IVA FLETES"
1849126,4,-92.88,AWT,"FOR RET IVA FLETES"
1849106,4,-253.08,AWT,"FOR RET IVA FLETES"
1849361,4,-80,AWT,"FOR RET IVA FLETES"
1851968,0,0,AWT,"FOR RET IVA FLETES"
1851968,0,0,AWT,"FOR RET ISR 1.25%"
1851025,4,-92.88,AWT,"FOR RET IVA FLETES"
1852019,4,-103.88,AWT,"FOR RET IVA FLETES"
1851984,4,-147.72,AWT,"FOR RET IVA FLETES"
1851044,4,-57.24,AWT,"FOR RET IVA FLETES"
1851044,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1851966,16,352.8,TAX,"AP IVA ACRED"
1851967,16,228.96,TAX,"AP IVA ACRED"
1851968,16,28,TAX,"AP IVA ACRED"
1851969,16,415.52,TAX,"AP IVA ACRED"
1851970,16,415.52,TAX,"AP IVA ACRED"
1851971,16,415.52,TAX,"AP IVA ACRED"
1837123,16,117.44,TAX,"AP IVA ACRED"
1837124,16,117.44,TAX,"AP IVA ACRED"
1837125,16,415.52,TAX,"AP IVA ACRED"
1837126,16,436.8,TAX,"AP IVA ACRED"
1837127,16,256,TAX,"AP IVA ACRED"
1841278,16,590.88,TAX,"AP IVA ACRED"
1841279,16,415.52,TAX,"AP IVA ACRED"
1841280,16,415.52,TAX,"AP IVA ACRED"
1841281,16,415.52,TAX,"AP IVA ACRED"
1841282,16,1296,TAX,"AP IVA ACRED"
1841283,16,1296,TAX,"AP IVA ACRED"
1841373,16,415.52,TAX,"AP IVA ACRED"
1841374,16,980.32,TAX,"AP IVA ACRED"
1841375,16,1296,TAX,"AP IVA ACRED"
1841376,16,1296,TAX,"AP IVA ACRED"
1841377,16,1296,TAX,"AP IVA ACRED"
1841378,16,1296,TAX,"AP IVA ACRED"
1841495,16,352.8,TAX,"AP IVA ACRED"
1841496,16,518.4,TAX,"AP IVA ACRED"
1841497,16,352.8,TAX,"AP IVA ACRED"
1841498,16,63.68,TAX,"AP IVA ACRED"
1841499,16,604.8,TAX,"AP IVA ACRED"
1841500,16,1012.32,TAX,"AP IVA ACRED"
1847132,4,-245.08,AWT,"FOR RET IVA FLETES"
1847158,4,-320,AWT,"FOR RET IVA FLETES"
1847143,4,-147.72,AWT,"FOR RET IVA FLETES"
1847144,4,-147.72,AWT,"FOR RET IVA FLETES"
1847184,4,-147.72,AWT,"FOR RET IVA FLETES"
1847270,4,-260,AWT,"FOR RET IVA FLETES"
1847229,4,-252,AWT,"FOR RET IVA FLETES"
1848118,16,0,TAX,"AP IVA ACRED"
1848119,16,4800,TAX,"AP IVA ACRED"
1849114,16,228.96,TAX,"AP IVA ACRED"
1849115,16,228.96,TAX,"AP IVA ACRED"
1849116,16,228.96,TAX,"AP IVA ACRED"
1849117,16,518.4,TAX,"AP IVA ACRED"
1849118,16,604.8,TAX,"AP IVA ACRED"
1849119,16,518.4,TAX,"AP IVA ACRED"
1849277,16,371.52,TAX,"AP IVA ACRED"
1849278,16,371.52,TAX,"AP IVA ACRED"
1849279,16,371.52,TAX,"AP IVA ACRED"
1849280,16,371.52,TAX,"AP IVA ACRED"
1849281,16,83.2,TAX,"AP IVA ACRED"
1849205,4,-324,AWT,"FOR RET IVA FLETES"
1849192,4,-324,AWT,"FOR RET IVA FLETES"
1841238,0,0,TAX,"AP EXENTO"
1841239,0,0,TAX,"AP EXENTO"
1841240,0,0,TAX,"AP EXENTO"
1841241,0,0,TAX,"AP EXENTO"
1841242,0,0,TAX,"AP EXENTO"
1841243,0,0,TAX,"AP EXENTO"
1849351,16,371.52,TAX,"AP IVA ACRED"
1849352,16,83.2,TAX,"AP IVA ACRED"
1849353,16,480,TAX,"AP IVA ACRED"
1849354,16,812.16,TAX,"AP IVA ACRED"
1849355,16,480,TAX,"AP IVA ACRED"
1849356,16,480,TAX,"AP IVA ACRED"
1835376,16,228.96,TAX,"AP IVA ACRED"
1835377,16,518.4,TAX,"AP IVA ACRED"
1835378,16,228.96,TAX,"AP IVA ACRED"
1835379,16,228.96,TAX,"AP IVA ACRED"
1835380,16,228.96,TAX,"AP IVA ACRED"
1835381,16,980.32,TAX,"AP IVA ACRED"
1852002,4,-103.88,AWT,"FOR RET IVA FLETES"
1851973,4,-103.88,AWT,"FOR RET IVA FLETES"
1851972,4,-103.88,AWT,"FOR RET IVA FLETES"
1852013,4,-109.2,AWT,"FOR RET IVA FLETES"
1851986,4,-103.88,AWT,"FOR RET IVA FLETES"
1852012,4,-109.2,AWT,"FOR RET IVA FLETES"
1851985,4,-147.72,AWT,"FOR RET IVA FLETES"
1851982,4,-420,AWT,"FOR RET IVA FLETES"
1851998,4,-151.2,AWT,"FOR RET IVA FLETES"
1851016,1.250017,-179.54,AWT,"FOR RET ISR 1.25%"
1851016,4,-574.52,AWT,"FOR RET IVA FLETES"
1848180,16,288,TAX,"AP IVA ACRED"
1848181,16,228.96,TAX,"AP IVA ACRED"
1848182,16,371.52,TAX,"AP IVA ACRED"
1848183,16,228.96,TAX,"AP IVA ACRED"
1849177,16,28,TAX,"AP IVA ACRED"
1849178,16,112,TAX,"AP IVA ACRED"
1849179,16,705.6,TAX,"AP IVA ACRED"
1849180,16,1296,TAX,"AP IVA ACRED"
1852020,4,-103.88,AWT,"FOR RET IVA FLETES"
1851992,4,-103.88,AWT,"FOR RET IVA FLETES"
1852018,4,-109.2,AWT,"FOR RET IVA FLETES"
1851990,4,-103.88,AWT,"FOR RET IVA FLETES"
1852007,4,-109.2,AWT,"FOR RET IVA FLETES"
1852111,16,5.07,TAX,"AP IVA ACRED"
1852111,16,0.05,TAX,"AP IVA ACRED"
1852111,16,87.09,TAX,"AP IVA ACRED"
1852111,16,35.79,TAX,"AP IVA ACRED"
1852112,16,196.06,TAX,"AP IVA ACRED"
1851972,16,415.52,TAX,"AP IVA ACRED"
1851973,16,415.52,TAX,"AP IVA ACRED"
1851974,16,415.52,TAX,"AP IVA ACRED"
1851975,16,543.36,TAX,"AP IVA ACRED"
1851976,16,415.52,TAX,"AP IVA ACRED"
1837128,16,172.8,TAX,"AP IVA ACRED"
1837129,16,371.52,TAX,"AP IVA ACRED"
1837130,16,415.52,TAX,"AP IVA ACRED"
1837131,16,124.8,TAX,"AP IVA ACRED"
1837132,16,371.52,TAX,"AP IVA ACRED"
1841284,16,349.28,TAX,"AP IVA ACRED"
1841285,16,415.52,TAX,"AP IVA ACRED"
1841286,16,349.28,TAX,"AP IVA ACRED"
1841287,16,371.52,TAX,"AP IVA ACRED"
1841288,16,371.52,TAX,"AP IVA ACRED"
1841289,16,590.88,TAX,"AP IVA ACRED"
1841379,16,349.28,TAX,"AP IVA ACRED"
1841380,16,349.28,TAX,"AP IVA ACRED"
1841381,16,415.52,TAX,"AP IVA ACRED"
1841382,16,415.52,TAX,"AP IVA ACRED"
1841383,16,228.96,TAX,"AP IVA ACRED"
1841384,16,84,TAX,"AP IVA ACRED"
1640250,16,184.83,TAX,"AP IVA ACRED"
1640394,16,400,TAX,"AP IVA ACRED"
1640395,16,371.52,TAX,"AP IVA ACRED"
1640396,16,590.88,TAX,"AP IVA ACRED"
1640397,16,371.52,TAX,"AP IVA ACRED"
1640398,16,371.52,TAX,"AP IVA ACRED"
1640414,16,1296,TAX,"AP IVA ACRED"
1640415,16,980.32,TAX,"AP IVA ACRED"
1640416,16,1296,TAX,"AP IVA ACRED"
1640417,16,590.88,TAX,"AP IVA ACRED"
1640418,16,1296,TAX,"AP IVA ACRED"
1640419,16,1296,TAX,"AP IVA ACRED"
1640439,16,95.07,TAX,"AP IVA ACRED"
1640440,16,13648.75,TAX,"AP IVA ACRED"
1640441,16,95.07,TAX,"AP IVA ACRED"
1640442,16,454.41,TAX,"AP IVA ACRED"
1640443,16,378.24,TAX,"AP IVA ACRED"
1640444,16,471.36,TAX,"AP IVA ACRED"
1640251,16,0,TAX,"AP IVA ACRED"
1640252,16,743.04,TAX,"AP IVA ACRED"
1640253,16,912,TAX,"AP IVA ACRED"
1640254,16,371.52,TAX,"AP IVA ACRED"
1640255,16,0,TAX,"AP IVA ACRED"
1640344,16,371.52,TAX,"AP IVA ACRED"
1640345,16,166.4,TAX,"AP IVA ACRED"
1640346,16,166.4,TAX,"AP IVA ACRED"
1640347,16,41.6,TAX,"AP IVA ACRED"
1640348,16,371.52,TAX,"AP IVA ACRED"
1640349,16,371.52,TAX,"AP IVA ACRED"
1640559,16,54,TAX,"AP IVA ACRED"
1640560,16,960,TAX,"AP IVA ACRED"
1640561,16,960,TAX,"AP IVA ACRED"
1640562,16,960,TAX,"AP IVA ACRED"
1640563,16,960,TAX,"AP IVA ACRED"
1640598,16,13.12,TAX,"AP IVA ACRED"
1640599,16,784,TAX,"AP IVA ACRED"
1640600,0,0,TAX,"AP 0%"
1640601,16,717.02,TAX,"AP IVA ACRED"
1640602,16,164.34,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,11800,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642060,16,371.52,TAX,"AP IVA ACRED"
1642061,16,371.52,TAX,"AP IVA ACRED"
1642062,16,0,TAX,"AP IVA ACRED"
1642063,16,812.16,TAX,"AP IVA ACRED"
1642064,16,415.52,TAX,"AP IVA ACRED"
1642065,16,415.52,TAX,"AP IVA ACRED"
1640450,16,415.52,TAX,"AP IVA ACRED"
1640451,16,912,TAX,"AP IVA ACRED"
1640452,16,912,TAX,"AP IVA ACRED"
1640453,16,912,TAX,"AP IVA ACRED"
1640454,16,912,TAX,"AP IVA ACRED"
1640455,16,912,TAX,"AP IVA ACRED"
1640484,16,41.6,TAX,"AP IVA ACRED"
1640485,16,371.52,TAX,"AP IVA ACRED"
1640486,16,371.52,TAX,"AP IVA ACRED"
1640487,16,371.52,TAX,"AP IVA ACRED"
1640488,16,371.52,TAX,"AP IVA ACRED"
1640489,16,371.52,TAX,"AP IVA ACRED"
1642085,16,124.8,TAX,"AP IVA ACRED"
1642086,16,41.6,TAX,"AP IVA ACRED"
1642087,16,371.52,TAX,"AP IVA ACRED"
1642088,16,0,TAX,"AP IVA ACRED"
1642089,16,192,TAX,"AP IVA ACRED"
1643215,4,-241.88,AWT,"FOR RET IVA FLETES"
1643216,4,-241.88,AWT,"FOR RET IVA FLETES"
1643244,4,-324,AWT,"FOR RET IVA FLETES"
1643229,4,-245.08,AWT,"FOR RET IVA FLETES"
1643227,4,-245.08,AWT,"FOR RET IVA FLETES"
1643228,4,-245.08,AWT,"FOR RET IVA FLETES"
1643247,4,-92.88,AWT,"FOR RET IVA FLETES"
1642159,4,-92.88,AWT,"FOR RET IVA FLETES"
1643260,4,-46.44,AWT,"FOR RET IVA FLETES"
1641175,4,-100,AWT,"FOR RET IVA FLETES"
1642162,16,0,TAX,"AP IVA ACRED"
1643330,4,-228,AWT,"FOR RET IVA FLETES"
1643314,4,-140,AWT,"FOR RET IVA FLETES"
300000035778764,16,9488.86,TAX,"AP IVA ACRED"
1642201,4,-57.24,AWT,"FOR RET IVA FLETES"
1642192,4,-530,AWT,"FOR RET IVA FLETES"
1642012,16,3852.8,TAX,"AP IVA ACRED"
1642012,16,963.2,TAX,"AP IVA ACRED"
1642006,4,-75.6,AWT,"FOR RET IVA FLETES"
1641100,4,-952,AWT,"FOR RET IVA FLETES"
1641039,4.000006,-2520.56,AWT,"FOR RET IVA FLETES"
1641075,4,-87.32,AWT,"FOR RET IVA FLETES"
1641010,4,-87.32,AWT,"FOR RET IVA FLETES"
1641048,4,-245.08,AWT,"FOR RET IVA FLETES"
1641113,4,-245.08,AWT,"FOR RET IVA FLETES"
1641137,4,-241.88,AWT,"FOR RET IVA FLETES"
1641137,1.250041,-75.59,AWT,"FOR RET ISR 1.25%"
1641059,4,-324,AWT,"FOR RET IVA FLETES"
300000035750745,1.25,-2.5,AWT,"ESGARI RET ISR 1.25%"
1642011,16,260404.15,TAX,"AP IVA ACRED"
1642007,4,-203.04,AWT,"FOR RET IVA FLETES"
1641164,4,-241.88,AWT,"FOR RET IVA FLETES"
1641164,1.250041,-75.59,AWT,"FOR RET ISR 1.25%"
1641092,4,-103.88,AWT,"FOR RET IVA FLETES"
1641094,4,-103.88,AWT,"FOR RET IVA FLETES"
1641034,4,-103.88,AWT,"FOR RET IVA FLETES"
300000035750789,16,304,TAX,"AP IVA ACRED"
1640256,16,371.52,TAX,"AP IVA ACRED"
1640257,16,371.52,TAX,"AP IVA ACRED"
1640258,16,1520,TAX,"AP IVA ACRED"
1640259,16,234.88,TAX,"AP IVA ACRED"
1640260,16,1296,TAX,"AP IVA ACRED"
1640261,16,1296,TAX,"AP IVA ACRED"
1640350,16,228.96,TAX,"AP IVA ACRED"
1640351,16,415.52,TAX,"AP IVA ACRED"
1640352,16,415.52,TAX,"AP IVA ACRED"
1640353,16,371.52,TAX,"AP IVA ACRED"
1640354,16,371.52,TAX,"AP IVA ACRED"
1640355,16,371.52,TAX,"AP IVA ACRED"
1640564,16,960,TAX,"AP IVA ACRED"
1640565,16,960,TAX,"AP IVA ACRED"
1640566,16,960,TAX,"AP IVA ACRED"
1640567,16,960,TAX,"AP IVA ACRED"
1640568,16,575.84,TAX,"AP IVA ACRED"
1640603,16,164.34,TAX,"AP IVA ACRED"
1640604,16,7580.66,TAX,"AP IVA ACRED"
1641149,4,-57.24,AWT,"FOR RET IVA FLETES"
1641080,4,-129.6,AWT,"FOR RET IVA FLETES"
1641085,4,-29.36,AWT,"FOR RET IVA FLETES"
1641085,1.250681,-9.18,AWT,"FOR RET ISR 1.25%"
300000035750838,16,168,TAX,"AP IVA ACRED"
300000035750939,16,56,TAX,"AP IVA ACRED"
300000035750939,1.25,-4.38,AWT,"ESGARI RET ISR 1.25%"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
300000035754476,16,336,TAX,"AP IVA ACRED"
300000035754486,16,468,TAX,"AP IVA ACRED"
300000035754486,1.25,-36.56,AWT,"ESGARI RET ISR 1.25%"
300000035754502,16,560,TAX,"AP IVA ACRED"
1642081,4,-127.44,AWT,"FOR RET IVA FLETES"
1642056,4,-127.44,AWT,"FOR RET IVA FLETES"
1642082,4,-127.44,AWT,"FOR RET IVA FLETES"
1642090,4,-109.2,AWT,"FOR RET IVA FLETES"
300000035754529,1.25,-26.25,AWT,"ESGARI RET ISR 1.25%"
1640212,16,812.16,TAX,"AP IVA ACRED"
1640213,16,228.96,TAX,"AP IVA ACRED"
1640214,16,228.96,TAX,"AP IVA ACRED"
1640215,16,349.28,TAX,"AP IVA ACRED"
1640216,16,349.28,TAX,"AP IVA ACRED"
1640217,16,349.28,TAX,"AP IVA ACRED"
1640218,16,371.52,TAX,"AP IVA ACRED"
1640490,16,117.44,TAX,"AP IVA ACRED"
1640491,16,518.4,TAX,"AP IVA ACRED"
1640492,16,608,TAX,"AP IVA ACRED"
1640493,16,699.84,TAX,"AP IVA ACRED"
1640494,16,590.88,TAX,"AP IVA ACRED"
1642090,16,436.8,TAX,"AP IVA ACRED"
1642091,16,415.52,TAX,"AP IVA ACRED"
1642092,16,28,TAX,"AP IVA ACRED"
1642093,16,28,TAX,"AP IVA ACRED"
300000035754502,1.25,-43.75,AWT,"ESGARI RET ISR 1.25%"
300000035754510,16,416,TAX,"AP IVA ACRED"
1642064,4,-103.88,AWT,"FOR RET IVA FLETES"
1642022,16,100.8,TAX,"AP IVA ACRED"
1642022,16,33.6,TAX,"AP IVA ACRED"
1642022,16,67.2,TAX,"AP IVA ACRED"
1642022,16,504,TAX,"AP IVA ACRED"
1640262,16,1296,TAX,"AP IVA ACRED"
1640263,16,1296,TAX,"AP IVA ACRED"
1640264,16,1296,TAX,"AP IVA ACRED"
1640265,16,475.2,TAX,"AP IVA ACRED"
1640266,16,0,TAX,"AP IVA ACRED"
1640267,16,371.52,TAX,"AP IVA ACRED"
1640356,16,371.52,TAX,"AP IVA ACRED"
1640357,16,371.52,TAX,"AP IVA ACRED"
1640358,16,590.88,TAX,"AP IVA ACRED"
1640359,16,371.52,TAX,"AP IVA ACRED"
1640360,16,371.52,TAX,"AP IVA ACRED"
1640361,16,371.52,TAX,"AP IVA ACRED"
1640569,16,2.88,TAX,"AP IVA ACRED"
1640569,16,4898.88,TAX,"AP IVA ACRED"
1640569,16,2013.12,TAX,"AP IVA ACRED"
1640569,16,285.12,TAX,"AP IVA ACRED"
1639060,10.67,-4800.02,AWT,"ESGARI RET IVA PERSON FISI"
1639060,10,-4500,AWT,"ESGARI ISR RET X SERV PROFE"
300000035750952,16,344,TAX,"AP IVA ACRED"
300000035750978,16,56,TAX,"AP IVA ACRED"
1642032,16,315.84,TAX,"AP IVA ACRED"
1642032,16,4211.2,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642033,16,40,TAX,"AP IVA ACRED"
1642062,4,0,AWT,"FOR RET IVA FLETES"
300000035754536,16,200,TAX,"AP IVA ACRED"
300000035754536,1.25,-15.63,AWT,"ESGARI RET ISR 1.25%"
300000035754590,0,0,TAX,"AP EXENTO"
300000035754561,16,-5121.46,TAX,"AP IVA ACRED"
300000035754600,0,0,TAX,"AP EXENTO"
300000035754605,0,0,TAX,"AP EXENTO"
300000035754611,0,0,TAX,"AP EXENTO"
1640219,16,436.8,TAX,"AP IVA ACRED"
1640220,16,436.8,TAX,"AP IVA ACRED"
1640221,16,590.88,TAX,"AP IVA ACRED"
1640222,16,415.52,TAX,"AP IVA ACRED"
1640223,16,415.52,TAX,"AP IVA ACRED"
1640224,16,590.88,TAX,"AP IVA ACRED"
